DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,freq_mean,freq_min,freq_max,freq_std,out_of_49_5_50_5,out_of_49_8_50_2,n_points,Temperature (°C)_aberdeen,Precipitation (mm)_aberdeen,Wind Speed (m/s)_aberdeen,Wind Direction (deg)_aberdeen,Solar Irradiance (W/m²)_aberdeen,Cloud Cover (%)_aberdeen,Temperature (°C)_humber,Precipitation (mm)_humber,Wind Speed (m/s)_humber,Wind Direction (deg)_humber,Solar Irradiance (W/m²)_humber,Cloud Cover (%)_humber,Temperature (°C)_camborne,Precipitation (mm)_camborne,Wind Speed (m/s)_camborne,Wind Direction (deg)_camborne,Solar Irradiance (W/m²)_camborne,Cloud Cover (%)_camborne,Temperature (°C)_ashford,Precipitation (mm)_ashford,Wind Speed (m/s)_ashford,Wind Direction (deg)_ashford,Solar Irradiance (W/m²)_ashford,Cloud Cover (%)_ashford,Temperature (°C)_eastanglia,Precipitation (mm)_eastanglia,Wind Speed (m/s)_eastanglia,Wind Direction (deg)_eastanglia,Solar Irradiance (W/m²)_eastanglia,Cloud Cover (%)_eastanglia,Day,Holiday,ND,TSD,SETTLEMENT_DATE,SETTLEMENT_PERIOD,Datetime_utc
2020-01-01 00:00:00+00:00,7915,670,6953,5004,1135,672,2993,2353,130,0,41,27866,162,50.0567,49.968,50.119,0.0389,0,0,1800,3.6,0,18.5,201,0,41,3.8,0,12.3,148,0,54,7.8,0,10.5,98,0,100,3.6,0,10.9,136,0,17,7.5,0,12.9,113,0,100,Wednesday,Yes,26340,27153,1-Jan-20,1,2020-01-01 00:00:00+00:00
2020-01-01 00:30:00+00:00,8423,670,6949,5043,1096,669,2944,2358,123,0,62,28337,166,50.0079,49.947,50.109,0.0325,0,0,1800,3.6,0,18.5,201,0,41,3.8,0,12.3,148,0,54,7.8,0,10.5,98,0,100,3.6,0,10.9,136,0,17,7.5,0,12.9,113,0,100,Wednesday,Yes,26921,27684,1-Jan-20,2,2020-01-01 00:30:00+00:00
2020-01-01 01:00:00+00:00,8040,670,6952,5030,1059,662,2894,2356,122,0,0,27786,164,49.9854,49.892,50.046,0.0471,0,0,1800,3.6,0,18.7,208,0,38,3.8,0,9.6,146,0,100,7.4,0,9.9,109,0,67,2.8,0,8.2,128,0,22,7.2,0,12.2,124,0,100,Wednesday,Yes,26569,27240,1-Jan-20,3,2020-01-01 01:00:00+00:00
2020-01-01 01:30:00+00:00,7502,670,6948,4825,1026,591,2847,2343,122,0,0,26874,161,49.954,49.897,50.048,0.0344,0,0,1800,3.6,0,18.7,208,0,38,3.8,0,9.6,146,0,100,7.4,0,9.9,109,0,67,2.8,0,8.2,128,0,22,7.2,0,12.2,124,0,100,Wednesday,Yes,25754,26435,1-Jan-20,4,2020-01-01 01:30:00+00:00
2020-01-01 02:00:00+00:00,7023,669,6954,4689,999,548,2789,2356,121,0,0,26148,158,50.0075,49.925,50.125,0.0596,0,0,1800,3.4,0,14.5,210,0,29,4.1,0,9.2,141,0,100,7,0,7.3,110,0,100,2.8,0,8.5,118,0,90,6.9,0,12.6,143,0,94,Wednesday,Yes,25075,25824,1-Jan-20,5,2020-01-01 02:00:00+00:00
2020-01-01 02:30:00+00:00,6845,670,6953,4633,977,546,2742,2351,121,0,0,25838,157,50.0339,49.946,50.11,0.0367,0,0,1800,3.4,0,14.5,210,0,29,4.1,0,9.2,141,0,100,7,0,7.3,110,0,100,2.8,0,8.5,118,0,90,6.9,0,12.6,143,0,94,Wednesday,Yes,24468,25542,1-Jan-20,6,2020-01-01 02:30:00+00:00
2020-01-01 03:00:00+00:00,7348,670,6947,4469,960,527,2028,2360,122,0,0,25431,157,49.9384,49.89,50.024,0.026,0,0,1800,3.5,0,16.1,204,0,68,4.5,0,9.8,144,0,94,7.9,0,6.2,111,0,100,4.1,0,10,128,0,100,6.2,0,11.3,153,0,94,Wednesday,Yes,23724,25226,1-Jan-20,7,2020-01-01 03:00:00+00:00
2020-01-01 03:30:00+00:00,6997,670,6950,4352,952,429,1951,2339,122,0,0,24761,155,50.0526,49.958,50.162,0.0486,0,0,1800,3.5,0,16.1,204,0,68,4.5,0,9.8,144,0,94,7.9,0,6.2,111,0,100,4.1,0,10,128,0,100,6.2,0,11.3,153,0,94,Wednesday,Yes,23041,24573,1-Jan-20,8,2020-01-01 03:30:00+00:00
2020-01-01 04:00:00+00:00,6905,670,6956,4530,948,440,1806,2345,123,0,0,24723,152,50.0384,49.938,50.138,0.0524,0,0,1800,3.9,0,18.5,201,0,56,4.5,0,9.6,160,0,94,8.1,0.1,4.5,104,0,100,4.5,0,10.2,135,0,100,5.7,0,9.4,162,0,99,Wednesday,Yes,22537,23822,1-Jan-20,9,2020-01-01 04:00:00+00:00
2020-01-01 04:30:00+00:00,6712,671,6962,4813,953,438,1806,2341,123,0,0,24819,149,50.0513,50.02,50.117,0.0188,0,0,1800,3.9,0,18.5,201,0,56,4.5,0,9.6,160,0,94,8.1,0.1,4.5,104,0,100,4.5,0,10.2,135,0,100,5.7,0,9.4,162,0,99,Wednesday,Yes,22322,23898,1-Jan-20,10,2020-01-01 04:30:00+00:00
2020-01-01 05:00:00+00:00,6083,670,6960,4973,962,475,2204,2359,123,0,0,24809,143,50.0244,49.97,50.088,0.0229,0,0,1800,4.3,0,22.2,200,0,83,4.8,0,9.6,160,0,100,8,0.1,3.5,66,0,100,4.6,0,10,139,0,100,5.2,0,8.1,167,0,100,Wednesday,Yes,22358,23879,1-Jan-20,11,2020-01-01 05:00:00+00:00
2020-01-01 05:30:00+00:00,6287,670,6957,4854,966,479,2220,2365,124,0,0,24922,146,50.0045,49.962,50.07,0.0192,0,0,1800,4.3,0,22.2,200,0,83,4.8,0,9.6,160,0,100,8,0.1,3.5,66,0,100,4.6,0,10,139,0,100,5.2,0,8.1,167,0,100,Wednesday,Yes,22511,24017,1-Jan-20,12,2020-01-01 05:30:00+00:00
2020-01-01 06:00:00+00:00,6223,670,6963,4899,965,486,3128,2271,124,0,0,25729,147,50.0353,49.996,50.114,0.0279,0,0,1800,4.7,0,19.5,199,0,71,4.8,0,8.1,167,0,99,7.6,0.1,3.4,18,0,100,4.6,0,8.9,153,0,100,4.6,0,6.9,171,0,100,Wednesday,Yes,23354,24795,1-Jan-20,13,2020-01-01 06:00:00+00:00
2020-01-01 06:30:00+00:00,6581,669,6960,4782,963,493,3142,2244,125,0,0,25959,151,49.9835,49.886,50.085,0.0601,0,0,1800,4.7,0,19.5,199,0,71,4.8,0,8.1,167,0,99,7.6,0.1,3.4,18,0,100,4.6,0,8.9,153,0,100,4.6,0,6.9,171,0,100,Wednesday,Yes,23690,25038,1-Jan-20,14,2020-01-01 06:30:00+00:00
2020-01-01 07:00:00+00:00,6598,670,6955,4586,966,534,3346,2334,128,0,0,26117,154,49.932,49.868,50.016,0.0266,0,0,1800,5.2,0,25,216,0,48,4.6,0,6.5,177,0,97,8.1,0,5.2,16,0,100,4.7,0,8.4,173,0,100,4.4,0,8.1,193,0,100,Wednesday,Yes,24162,25199,1-Jan-20,15,2020-01-01 07:00:00+00:00
2020-01-01 07:30:00+00:00,6824,670,6964,4433,983,535,3364,2345,123,0,0,26241,157,50.018,49.915,50.099,0.0485,0,0,1800,5.2,0,25,216,0,48,4.6,0,6.5,177,0,97,8.1,0,5.2,16,0,100,4.7,0,8.4,173,0,100,4.4,0,8.1,193,0,100,Wednesday,Yes,24414,25297,1-Jan-20,16,2020-01-01 07:30:00+00:00
2020-01-01 08:00:00+00:00,6897,865,6959,4352,999,665,3424,2318,123,0,0,26602,164,50.0134,49.896,50.114,0.0605,0,0,1800,5,0,15.8,240,0,95,4.8,0,7.6,177,0,90,7.9,0,4,10,0,100,4.5,0,6.3,193,0,100,4,0,5.6,207,0,100,Wednesday,Yes,24904,25618,1-Jan-20,17,2020-01-01 08:00:00+00:00
2020-01-01 08:30:00+00:00,7269,1114,6953,4264,999,754,3424,2331,124,44,0,27276,174,49.9348,49.884,50.006,0.0251,0,0,1800,5,0,15.8,240,0,95,4.8,0,7.6,177,0,90,7.9,0,4,10,0,100,4.5,0,6.3,193,0,100,4,0,5.6,207,0,100,Wednesday,Yes,25639,26254,1-Jan-20,18,2020-01-01 08:30:00+00:00
2020-01-01 09:00:00+00:00,8686,1196,6957,3987,1003,793,3430,2340,123,265,0,28780,187,49.9531,49.882,50.011,0.0259,0,0,1800,3.9,0,5.2,214,0,97,4.9,0,8.6,180,4,87,8.4,0,5.1,356,4,100,4.6,0,4.4,189,13,100,4,0,6.6,209,9,100,Wednesday,Yes,26840,27506,1-Jan-20,19,2020-01-01 09:00:00+00:00
2020-01-01 09:30:00+00:00,9540,1264,6957,3973,1029,847,3592,2334,124,617,0,30277,192,49.9644,49.882,50.057,0.05,0,0,1800,3.9,0,5.2,214,0,97,4.9,0,8.6,180,4,87,8.4,0,5.1,356,4,100,4.6,0,4.4,189,13,100,4,0,6.6,209,9,100,Wednesday,Yes,28095,28707,1-Jan-20,20,2020-01-01 09:30:00+00:00
2020-01-01 10:00:00+00:00,10206,1370,6960,4197,1069,853,3702,2359,122,900,0,31738,195,50.0769,49.956,50.16,0.0298,0,0,1800,4.9,0,9,185,20,100,5.4,0,10.8,178,42,71,8.9,0,7.3,349,28,99,4.9,0,3.8,197,56,100,4.2,0,5.1,184,44,100,Wednesday,Yes,29209,29818,1-Jan-20,21,2020-01-01 10:00:00+00:00
2020-01-01 10:30:00+00:00,10396,1425,6956,4516,1111,824,3758,2355,125,1084,0,32550,195,49.9927,49.92,50.091,0.0325,0,0,1800,4.9,0,9,185,20,100,5.4,0,10.8,178,42,71,8.9,0,7.3,349,28,99,4.9,0,3.8,197,56,100,4.2,0,5.1,184,44,100,Wednesday,Yes,29757,30366,1-Jan-20,22,2020-01-01 10:30:00+00:00
2020-01-01 11:00:00+00:00,10555,1324,6955,4717,1150,845,4128,2362,125,1082,0,33243,192,49.977,49.891,50.117,0.0582,0,0,1800,5.9,0,16.4,195,53,99,5.3,0,14.4,176,95,75,9.1,0,6.4,16,39,99,5.2,0,4,170,92,100,4.5,0,5.8,176,88,100,Wednesday,Yes,30508,31117,1-Jan-20,23,2020-01-01 11:00:00+00:00
2020-01-01 11:30:00+00:00,11374,1305,6948,4951,1185,778,4110,2366,149,1087,0,34253,195,49.9312,49.849,50.014,0.0413,0,0,1800,5.9,0,16.4,195,53,99,5.3,0,14.4,176,95,75,9.1,0,6.4,16,39,99,5.2,0,4,170,92,100,4.5,0,5.8,176,88,100,Wednesday,Yes,31378,31987,1-Jan-20,24,2020-01-01 11:30:00+00:00
2020-01-01 12:00:00+00:00,12293,1451,6955,4953,1214,773,4010,2365,133,1072,67,35286,202,50.0179,49.956,50.068,0.0251,0,0,1800,7.8,0,18,217,108,100,5.7,0,16.2,184,127,90,8.9,0,3.6,307,103,86,4.8,0,4.1,195,117,100,5,0,7.2,207,97,100,Wednesday,Yes,32317,32961,1-Jan-20,25,2020-01-01 12:00:00+00:00
2020-01-01 12:30:00+00:00,12507,1519,6952,4972,1240,786,4020,2365,126,1127,0,35614,204,49.9461,49.876,50.057,0.0472,0,0,1800,7.8,0,18,217,108,100,5.7,0,16.2,184,127,90,8.9,0,3.6,307,103,86,4.8,0,4.1,195,117,100,5,0,7.2,207,97,100,Wednesday,Yes,32654,33263,1-Jan-20,26,2020-01-01 12:30:00+00:00
2020-01-01 13:00:00+00:00,12585,1551,6961,5073,1266,783,4100,2361,124,855,0,35659,206,49.9654,49.877,50.108,0.066,0,0,1800,7.5,0,7.2,243,113,48,5.6,0,17.3,201,147,79,9.1,0,5.2,286,172,100,4.8,0,4.2,211,79,100,5.2,0,8.5,216,92,100,Wednesday,Yes,32943,33554,1-Jan-20,27,2020-01-01 13:00:00+00:00
2020-01-01 13:30:00+00:00,12211,1601,6968,5414,1296,806,4148,2358,123,698,0,35623,204,50.0823,50.018,50.131,0.0251,0,0,1800,7.5,0,7.2,243,113,48,5.6,0,17.3,201,147,79,9.1,0,5.2,286,172,100,4.8,0,4.2,211,79,100,5.2,0,8.5,216,92,100,Wednesday,Yes,33021,33633,1-Jan-20,28,2020-01-01 13:30:00+00:00
2020-01-01 14:00:00+00:00,11987,1485,6961,5788,1320,840,4334,2360,123,460,0,35658,200,49.9983,49.919,50.071,0.034,0,0,1800,7.1,0,10.3,192,103,6,5.2,0,17.9,218,105,100,9,0,6.2,280,139,97,5.1,0,4.9,216,79,100,5.2,0,8.2,221,65,100,Wednesday,Yes,33273,33882,1-Jan-20,29,2020-01-01 14:00:00+00:00
2020-01-01 14:30:00+00:00,11993,1429,6964,6073,1328,841,4302,2362,123,242,0,35657,198,49.9694,49.91,50.084,0.043,0,0,1800,7.1,0,10.3,192,103,6,5.2,0,17.9,218,105,100,9,0,6.2,280,139,97,5.1,0,4.9,216,79,100,5.2,0,8.2,221,65,100,Wednesday,Yes,33502,34111,1-Jan-20,30,2020-01-01 14:30:00+00:00
2020-01-01 15:00:00+00:00,12105,1441,6961,6204,1341,934,4368,2297,130,61,59,35901,199,49.967,49.894,50.036,0.0349,0,0,1800,6.3,0,17.1,202,51,50,5.1,0,16.3,205,45,100,8.8,0,5.8,266,106,91,5.4,0,5.1,188,41,100,5.3,0,7.9,210,37,100,Wednesday,Yes,33908,34517,1-Jan-20,31,2020-01-01 15:00:00+00:00
2020-01-01 15:30:00+00:00,12254,1542,6967,6480,1377,953,4492,2290,121,5,38,36519,201,50.0558,49.989,50.142,0.0295,0,0,1800,6.3,0,17.1,202,51,50,5.1,0,16.3,205,45,100,8.8,0,5.8,266,106,91,5.4,0,5.1,188,41,100,5.3,0,7.9,210,37,100,Wednesday,Yes,34616,35225,1-Jan-20,32,2020-01-01 15:30:00+00:00
2020-01-01 16:00:00+00:00,12669,1537,6964,6821,1422,957,4606,2343,134,0,38,37491,201,50.0892,49.991,50.205,0.0453,0,18,1800,5.4,0,20.1,213,5,1,4.8,0,15.5,208,9,100,6.8,0,6.6,248,59,52,5.1,0,5.3,152,8,99,5.3,0,5.4,184,8,100,Wednesday,Yes,35524,36139,1-Jan-20,33,2020-01-01 16:00:00+00:00
2020-01-01 16:30:00+00:00,12504,1492,6957,7112,1458,971,4606,2359,141,0,607,38207,194,50.0617,49.975,50.131,0.0272,0,0,1800,5.4,0,20.1,213,5,1,4.8,0,15.5,208,9,100,6.8,0,6.6,248,59,52,5.1,0,5.3,152,8,99,5.3,0,5.4,184,8,100,Wednesday,Yes,36757,37364,1-Jan-20,34,2020-01-01 16:30:00+00:00
2020-01-01 17:00:00+00:00,12625,1519,6956,7064,1485,992,4534,2361,213,0,1556,39305,191,49.984,49.94,50.064,0.026,0,0,1800,5,0,24.2,210,0,100,4.8,0,17.4,214,0,100,5.5,0,7.9,204,4,38,4.8,0,6.7,144,0,100,5.3,0,7.2,186,0,100,Wednesday,Yes,37271,37877,1-Jan-20,35,2020-01-01 17:00:00+00:00
2020-01-01 17:30:00+00:00,12415,1576,6962,7171,1511,993,4500,2361,197,0,1459,39145,191,50.0499,49.981,50.107,0.0281,0,0,1800,5,0,24.2,210,0,100,4.8,0,17.4,214,0,100,5.5,0,7.9,204,4,38,4.8,0,6.7,144,0,100,5.3,0,7.2,186,0,100,Wednesday,Yes,37061,37667,1-Jan-20,36,2020-01-01 17:30:00+00:00
2020-01-01 18:00:00+00:00,12618,1611,6961,7324,1542,965,3612,2363,188,0,1361,38545,193,50.0285,49.926,50.132,0.0415,0,0,1800,4.9,0,27.7,206,0,100,4.9,0,17.3,216,0,92,6.1,0,6.6,189,0,61,4.8,0,2.9,120,0,100,5.5,0,9.2,191,0,99,Wednesday,Yes,36138,36745,1-Jan-20,37,2020-01-01 18:00:00+00:00
2020-01-01 18:30:00+00:00,12316,1619,6959,7639,1578,961,3580,2361,174,0,352,37539,195,50.0163,49.902,50.105,0.0467,0,0,1800,4.9,0,27.7,206,0,100,4.9,0,17.3,216,0,92,6.1,0,6.6,189,0,61,4.8,0,2.9,120,0,100,5.5,0,9.2,191,0,99,Wednesday,Yes,35398,36006,1-Jan-20,38,2020-01-01 18:30:00+00:00
2020-01-01 19:00:00+00:00,11553,1609,6965,7923,1612,961,3440,2362,133,0,259,36817,188,50.0297,49.917,50.107,0.034,0,0,1800,4.7,0,28,206,0,100,5.1,0,16.9,214,0,96,6.7,0,10.1,182,0,32,5.2,0,3.2,90,0,100,5.4,0,10.8,184,0,91,Wednesday,Yes,34613,35221,1-Jan-20,39,2020-01-01 19:00:00+00:00
2020-01-01 19:30:00+00:00,10519,1621,6957,8048,1634,904,3436,2362,149,0,298,35928,182,49.9821,49.852,50.063,0.0439,0,0,1800,4.7,0,28,206,0,100,5.1,0,16.9,214,0,96,6.7,0,10.1,182,0,32,5.2,0,3.2,90,0,100,5.4,0,10.8,184,0,91,Wednesday,Yes,33645,34254,1-Jan-20,40,2020-01-01 19:30:00+00:00
2020-01-01 20:00:00+00:00,9857,1523,6959,7889,1652,741,3762,2361,152,0,68,34964,179,49.9615,49.844,50.045,0.0456,0,0,1800,4.7,0,27.7,205,0,94,5.5,0,17.9,214,0,100,7.1,0,11.1,193,0,38,5.6,0,5.2,115,0,100,5.5,0,11.9,182,0,98,Wednesday,Yes,32734,33343,1-Jan-20,41,2020-01-01 20:00:00+00:00
2020-01-01 20:30:00+00:00,8934,1357,6960,7958,1674,549,3756,2363,140,0,26,33717,170,49.9832,49.886,50.114,0.0553,0,0,1800,4.7,0,27.7,205,0,94,5.5,0,17.9,214,0,100,7.1,0,11.1,193,0,38,5.6,0,5.2,115,0,100,5.5,0,11.9,182,0,98,Wednesday,Yes,31564,32173,1-Jan-20,42,2020-01-01 20:30:00+00:00
2020-01-01 21:00:00+00:00,8263,1384,6968,8196,1702,443,3436,2338,121,0,0,32851,167,50.0383,49.938,50.143,0.0623,0,0,1800,4.9,0,28.8,209,0,42,5.6,0,18,213,0,100,7.4,0,11.4,198,0,28,6,0,6.4,133,0,100,5.4,0,12.6,185,0,100,Wednesday,Yes,30352,31121,1-Jan-20,43,2020-01-01 21:00:00+00:00
2020-01-01 21:30:00+00:00,7071,1225,6964,7948,1737,439,3428,2193,121,0,0,31126,156,50.0097,49.888,50.102,0.0549,0,0,1800,4.9,0,28.8,209,0,42,5.6,0,18,213,0,100,7.4,0,11.4,198,0,28,6,0,6.4,133,0,100,5.4,0,12.6,185,0,100,Wednesday,Yes,28724,29519,1-Jan-20,44,2020-01-01 21:30:00+00:00
2020-01-01 22:00:00+00:00,6811,1032,6971,7916,1775,439,2862,2274,121,0,0,30201,150,50.0057,49.89,50.148,0.0756,0,0,1800,5.3,0,30.3,208,0,54,5.9,0,19.2,210,0,99,7.5,0,12.1,197,0,14,6.1,0,4.4,145,0,100,5.8,0,13.8,189,0,100,Wednesday,Yes,27187,28451,1-Jan-20,45,2020-01-01 22:00:00+00:00
2020-01-01 22:30:00+00:00,5806,931,6966,8030,1813,437,2846,2038,122,0,0,28989,138,50.0185,49.87,50.112,0.0589,0,0,1800,5.3,0,30.3,208,0,54,5.9,0,19.2,210,0,99,7.5,0,12.1,197,0,14,6.1,0,4.4,145,0,100,5.8,0,13.8,189,0,100,Wednesday,Yes,25909,27181,1-Jan-20,46,2020-01-01 22:30:00+00:00
2020-01-01 23:00:00+00:00,5124,891,6967,7905,1839,418,1710,1828,133,0,53,26868,130,49.9953,49.872,50.17,0.0865,0,0,1800,5.6,0,31.7,212,0,92,6.1,0,20,210,0,100,7.6,0,13.1,189,0,22,5.9,0,6,205,0,100,5.9,0,14.6,190,0,100,Wednesday,Yes,24414,25023,1-Jan-20,47,2020-01-01 23:00:00+00:00
2020-01-01 23:30:00+00:00,4556,670,6968,7852,1847,419,1694,1604,121,0,0,25731,117,50.063,49.958,50.147,0.0429,0,0,1800,5.6,0,31.7,212,0,92,6.1,0,20,210,0,100,7.6,0,13.1,189,0,22,5.9,0,6,205,0,100,5.9,0,14.6,190,0,100,Wednesday,Yes,23293,23906,1-Jan-20,48,2020-01-01 23:30:00+00:00
2020-01-02 00:00:00+00:00,4111,669,6961,7964,1857,404,1994,1528,121,0,0,25609,105,50.0563,49.998,50.125,0.0305,0,0,1800,6.3,0,33.9,211,0,100,6.2,0,21.3,208,0,97,8.7,0,17.4,193,0,46,5.5,0,5.8,173,0,100,5.8,0,16,194,0,99,Thursday,Yes,23040,23830,2-Jan-20,1,2020-01-02 00:00:00+00:00
2020-01-02 00:30:00+00:00,4153,669,6962,8121,1891,403,1978,1743,122,0,0,26042,105,50.0361,49.979,50.102,0.026,0,0,1800,6.3,0,33.9,211,0,100,6.2,0,21.3,208,0,97,8.7,0,17.4,193,0,46,5.5,0,5.8,173,0,100,5.8,0,16,194,0,99,Thursday,Yes,23334,24221,2-Jan-20,2,2020-01-02 00:30:00+00:00
2020-01-02 01:00:00+00:00,4399,668,6964,8153,1931,403,1280,1898,122,0,0,25818,110,50.0568,49.982,50.122,0.03,0,0,1800,6.7,0,35.9,209,0,99,6.4,0,22.1,206,0,83,9.1,0,19.6,197,0,59,5.4,0,6.5,183,0,99,5.8,0,17.1,187,0,97,Thursday,Yes,23037,23938,2-Jan-20,3,2020-01-02 01:00:00+00:00
2020-01-02 01:30:00+00:00,4203,668,6963,8123,1958,404,1234,1953,121,0,0,25627,108,50.0197,49.971,50.121,0.0299,0,0,1800,6.7,0,35.9,209,0,99,6.4,0,22.1,206,0,83,9.1,0,19.6,197,0,59,5.4,0,6.5,183,0,99,5.8,0,17.1,187,0,97,Thursday,Yes,22355,23736,2-Jan-20,4,2020-01-02 01:30:00+00:00
2020-01-02 02:00:00+00:00,4738,673,6963,8164,1980,402,898,1977,122,0,0,25917,116,50.0433,49.951,50.117,0.0337,0,0,1800,7,0,35.7,211,0,100,6.3,0,22.2,205,0,61,9.1,0,20,203,0,60,5.9,0,4.7,203,0,99,6,0,18.7,178,0,70,Thursday,Yes,21773,24031,2-Jan-20,5,2020-01-02 02:00:00+00:00
2020-01-02 02:30:00+00:00,4583,694,6964,8357,2010,400,898,1978,121,0,0,26005,114,50.0558,49.98,50.115,0.0312,0,0,1800,7,0,35.7,211,0,100,6.3,0,22.2,205,0,61,9.1,0,20,203,0,60,5.9,0,4.7,203,0,99,6,0,18.7,178,0,70,Thursday,Yes,21437,24080,2-Jan-20,6,2020-01-02 02:30:00+00:00
2020-01-02 03:00:00+00:00,4626,717,6961,8396,2055,398,714,2006,131,0,0,26004,113,49.967,49.927,50.021,0.0263,0,0,1800,6.9,0,36,211,0,100,6.6,0,22.4,206,0,100,9,0,20.6,205,0,47,5.8,0,5.1,188,0,95,5.8,0,18,180,0,91,Thursday,Yes,20953,24037,2-Jan-20,7,2020-01-02 03:00:00+00:00
2020-01-02 03:30:00+00:00,4567,709,6960,8511,2115,387,712,1995,120,0,0,26076,111,50.0095,49.916,50.116,0.0512,0,0,1800,6.9,0,36,211,0,100,6.6,0,22.4,206,0,100,9,0,20.6,205,0,47,5.8,0,5.1,188,0,95,5.8,0,18,180,0,91,Thursday,Yes,20625,24090,2-Jan-20,8,2020-01-02 03:30:00+00:00
2020-01-02 04:00:00+00:00,4991,691,6965,8601,2172,387,586,1977,121,0,0,26491,113,50.0002,49.895,50.075,0.0533,0,0,1800,6.8,0,35.9,207,0,100,7.1,0,24.5,206,0,99,8.8,0,21.1,205,0,72,5.9,0,6.9,189,0,96,5.9,0,19.5,183,0,74,Thursday,Yes,20398,24410,2-Jan-20,9,2020-01-02 04:00:00+00:00
2020-01-02 04:30:00+00:00,5073,723,6962,8682,2207,423,586,1985,121,0,0,26762,115,49.987,49.897,50.079,0.0483,0,0,1800,6.8,0,35.9,207,0,100,7.1,0,24.5,206,0,99,8.8,0,21.1,205,0,72,5.9,0,6.9,189,0,96,5.9,0,19.5,183,0,74,Thursday,Yes,20523,24637,2-Jan-20,10,2020-01-02 04:30:00+00:00
2020-01-02 05:00:00+00:00,4668,793,6967,8796,2231,503,586,1984,121,0,0,26649,111,50.0521,50.017,50.111,0.0194,0,0,1800,7.1,0,34.8,206,0,98,7.3,0,25,207,0,89,8.8,0,22.1,204,0,85,6.2,0,8.4,205,0,95,5.8,0,20.6,184,0,61,Thursday,Yes,21150,24518,2-Jan-20,11,2020-01-02 05:00:00+00:00
2020-01-02 05:30:00+00:00,4713,990,6969,9085,2257,526,586,1979,121,0,0,27226,117,50.0654,49.974,50.153,0.0434,0,0,1800,7.1,0,34.8,206,0,98,7.3,0,25,207,0,89,8.8,0,22.1,204,0,85,6.2,0,8.4,205,0,95,5.8,0,20.6,184,0,61,Thursday,Yes,22034,25080,2-Jan-20,12,2020-01-02 05:30:00+00:00
2020-01-02 06:00:00+00:00,6097,1477,6964,9129,2276,533,586,1991,123,0,0,29176,143,50.004,49.922,50.102,0.0318,0,0,1800,7.3,0,32.2,204,0,97,6.9,0,25.1,205,0,100,8.8,0,24,208,0,100,6.5,0,10.2,198,0,96,5.9,0,20.6,185,0,99,Thursday,Yes,24339,27009,2-Jan-20,13,2020-01-02 06:00:00+00:00
2020-01-02 06:30:00+00:00,7197,1828,6967,9472,2285,568,586,2095,123,0,0,31121,159,50.0055,49.916,50.103,0.0433,0,0,1800,7.3,0,32.2,204,0,97,6.9,0,25.1,205,0,100,8.8,0,24,208,0,100,6.5,0,10.2,198,0,96,5.9,0,20.6,185,0,99,Thursday,Yes,26141,28804,2-Jan-20,14,2020-01-02 06:30:00+00:00
2020-01-02 07:00:00+00:00,8533,1940,6965,9896,2307,575,586,2250,121,0,0,33173,169,49.9605,49.905,50.02,0.0219,0,0,1800,7.6,0,33,207,0,100,7.2,0,26.4,206,0,94,9,0,25.3,210,0,100,6.7,0,12,187,0,86,6.4,0,20.9,184,0,100,Thursday,Yes,28428,30972,2-Jan-20,15,2020-01-02 07:00:00+00:00
2020-01-02 07:30:00+00:00,9571,2264,6964,9940,2358,574,586,2310,121,0,0,34688,182,49.9843,49.899,50.138,0.0467,0,0,1800,7.6,0,33,207,0,100,7.2,0,26.4,206,0,94,9,0,25.3,210,0,100,6.7,0,12,187,0,86,6.4,0,20.9,184,0,100,Thursday,Yes,29932,32463,2-Jan-20,16,2020-01-02 07:30:00+00:00
2020-01-02 08:00:00+00:00,9830,2448,6965,10463,2401,630,586,2309,125,0,2,35759,184,50.0084,49.815,50.188,0.1065,0,0,1800,8,0,34.1,205,0,100,7.2,0,25.8,207,0,84,9.2,0,25.9,207,0,100,7,0,13.3,178,0,89,6.6,0,20,188,0,95,Thursday,Yes,31417,33373,2-Jan-20,17,2020-01-02 08:00:00+00:00
2020-01-02 08:30:00+00:00,10371,2868,6955,10677,2406,629,586,2292,133,75,8,37000,195,49.9498,49.889,50.025,0.029,0,0,1800,8,0,34.1,205,0,100,7.2,0,25.8,207,0,84,9.2,0,25.9,207,0,100,7,0,13.3,178,0,89,6.6,0,20,188,0,95,Thursday,Yes,32717,34628,2-Jan-20,18,2020-01-02 08:30:00+00:00
2020-01-02 09:00:00+00:00,10140,3187,6958,10901,2410,659,586,2290,122,288,0,37541,197,50.023,49.925,50.065,0.0255,0,0,1800,8.1,0,33.8,202,0,100,7.1,0,26.3,203,6,95,9.4,0,27.2,206,5,100,7.4,0,13.4,186,17,98,7.3,0,21.3,191,8,100,Thursday,Yes,34075,34926,2-Jan-20,19,2020-01-02 09:00:00+00:00
2020-01-02 09:30:00+00:00,10205,3308,6942,11333,2455,667,586,2170,127,502,26,38321,197,49.9932,49.815,50.135,0.0952,0,0,1800,8.1,0,33.8,202,0,100,7.1,0,26.3,203,6,95,9.4,0,27.2,206,5,100,7.4,0,13.4,186,17,98,7.3,0,21.3,191,8,100,Thursday,Yes,34646,35434,2-Jan-20,20,2020-01-02 09:30:00+00:00
